Sat Aug 12 13:22:37 +0000 2017,"@ddilma Humilhou, sim: 
https://t.co/4RjJ0hvmVv"
Sat Aug 12 13:22:37 +0000 2017,"RT @DamianRegalini: Los productores de bondiola tampoco eran competitivos y hubo que importar de Brasil!!
¿Los únicos competitivos son… "
Sat Aug 12 13:22:37 +0000 2017,"RT @dilmabr: Com aprovação menor que sensação térmica em madrugada de inverno em São Joaquim, Temer obtém licença para continuar extinguind…"
Sat Aug 12 13:22:37 +0000 2017,"Lindos! Feliz Dia dos Pais para todos os Bombeiros de SP e do Brasil!!! Speedy, gracinha, se comporte bem! Bjs!😀😀😀 https://t.co/ncyuTC7L7w"
Sat Aug 12 13:22:39 +0000 2017,"@RedeGlobo Que isso Brasil, griteiiii , pulei esse é meu casal #JeizaeZeca."
Sat Aug 12 13:22:39 +0000 2017,'Gomes' just started trending with 20484 tweets. More trends at https://t.co/MffVmqH2oJ #trndnl
Sat Aug 12 13:22:39 +0000 2017,"aarfahsita Kak Anita, kami cek ada pemakaian yg cukup lama dan besar. Kami sarankan untuk istirahatkan modem selama 15 menit. Tks -Jarot"
Sat Aug 12 13:22:39 +0000 2017,"""A mais combativa revista semanal do Brasil"" 

(via @marcioapviana) https://t.co/nTH7FG1Y1t"
Sat Aug 12 13:22:40 +0000 2017,#NowPlaying Tete Nyame by ANITA   OBENGhttp://www.adikanforadio.org
Sat Aug 12 13:22:40 +0000 2017,peruana tetona en el bus av Brasil https://t.co/1UPfb4HPOG
Sat Aug 12 13:22:40 +0000 2017,@raquerika Cê já tá no Brasil?
Sat Aug 12 13:22:40 +0000 2017,"RT @FoxSports_br: 🐳 VANDERLEI: PRÊMIO DE MELHOR DA PARTIDA! 'Parabéns, mestre. Sensacional o que está fazendo pelo @SantosFC. Melhor… "
Sat Aug 12 13:22:41 +0000 2017,"RT @pablovillaca: Programa Farmácia Popular encerrado em todo o país. Atendia 9 milhões e custava 100 milhões/ano. 

Temer gastou 15 BI pra…"
Sat Aug 12 13:22:42 +0000 2017,looks great.. 😅 😺 https://t.co/UhcKNVUIRc
Sat Aug 12 13:22:42 +0000 2017,"RT @mdiscosqamigos: Juntos, Foo Fighters e Queens Of The Stone Age vêm ao Brasil em 2018 &gt; https://t.co/JQLYTsHucT https://t.co/okCpuzgrLF"
Sat Aug 12 13:22:42 +0000 2017,RT @sensacionalista: Volta de Tribalistas e do menino do Acre faz brasileiro temer retorno de Los Hermanos https://t.co/DTq4fGgXq5
Sat Aug 12 13:22:42 +0000 2017,"RT @Aqipossa: A #Globo espera anos pela Copa do Mundo no Brasil e justamente nesse ano, o Flamengo estaria na Série B? Ela deixaria? #Flame…"
Sat Aug 12 13:22:43 +0000 2017,"RT @edmilsonpapo10: Para ser artista no Brasil de hoje, basta vc ser pobre, feio, preguiçoso e aprender essas palavras:
Racista 
Fascista
H…"
Sat Aug 12 13:22:43 +0000 2017,RT @FCamposoficial: Firmino é muito subvalorizado aqui no Brasil. Entrega muito para esse Liverpool e se destaca na PL. Jogador moderno e t…
Sat Aug 12 13:22:43 +0000 2017,"RT @umvicente: BEM VINDO AO BRASIL

           - regras -

NÃO EXISTEM REGRAS https://t.co/LNJsqBWDHQ"
Sat Aug 12 13:22:43 +0000 2017,"@Estadao @EstadaoPolitica Regular imprensa é intervenção do Estado nas mídias. Traduzindo: CENSURA, muito comum nos… https://t.co/nAbrGqjoy2"
Sat Aug 12 13:22:43 +0000 2017,hospedagem  site em BH criacao  sites  31 3773-8771 Hot sites Brasil  https://t.co/Kz8ThSmHCv  WBH077873 https://t.co/gtE6GBPBcm
Sat Aug 12 13:22:44 +0000 2017,"RT @JanainaDoBrasil: Leram a recente entrevista de Dilma? Ela diz temer o surgimento de um Hittler no Brasil, mas se nega a ""falar mal de M…"
Sat Aug 12 13:22:44 +0000 2017,RT @trendinaliaBR: 2.139 usuários e 3.736 tweets (3386 RTs) em 27 minutos fez #AindaTenhoEsperançaQue um Trending Topic em Brasil. #trndnl
Sat Aug 12 13:22:44 +0000 2017,"RT @blogdojefferson: Concordo com Miriam em gênero, número e grau: quem quebrou o Brasil foi a dupla Lula-Dilma. Não vamos deixar os bra… "
Sat Aug 12 13:22:44 +0000 2017,"RT @BieberNovidade: Boxscore shows da PWT no Brasil: 
RJ: $3.240,573 (R$: 10.192.055) - 30 mil pessoas. 

SP 1e2: $9.133.945 (R$: 28.727,53…"
Sat Aug 12 13:22:45 +0000 2017,"@cirogomes @Pereira_Joca Será possível replicar algo parecido em grande escala, no Brasil?"
Sat Aug 12 13:22:46 +0000 2017,"RT @SraPatalogica: As maravilhosas consequências do ""liberalismo de compadrio"" na América Latina já aparecem, em breve será no Brasil https…"
Sat Aug 12 13:22:47 +0000 2017,@monobloco https://t.co/bNAM43otn1
Sat Aug 12 13:22:48 +0000 2017,"#bdsp #G1 ""Nova pergunta"". Qual será o motivo de nosso governo não investir na solução para todo problema no Brasil… https://t.co/pNYmqUzZ6M"
Sat Aug 12 13:22:50 +0000 2017,@multilockk eu e você no Maracanã na geral pra ver Flamengo X Botafogo na semi da CP do Brasil partiu mano ??
Sat Aug 12 13:22:50 +0000 2017,"RT @TVEscola: Parabéns a todos os artistas do Brasil! 

12/8 | #DiaNacionaldasArtes https://t.co/0NLw2bEdFq"
Sat Aug 12 13:22:50 +0000 2017,"RT @esuplicy: BOM DIA E FORA, TEMER! 

Inaceitável esse desmonte nas políticas sociais promovida pelo governo golpista de Michel… "
Sat Aug 12 13:22:51 +0000 2017,"RT @jesuscasique1: Inflación enero 2017 - julio 2017
Brasil 1,43%
Perú 1,37%
Ecuador 0,18%
Paraguay 2,10%
Bolivia 0,90%
Colombia 3,30%… "
Sat Aug 12 13:22:51 +0000 2017,"RT @Tata05298361: Difícil fazer novela, já que no Brasil só existe uma emissora, soberana em produzir conteúdo de qualidade, o monopólio re…"
Sat Aug 12 13:22:50 +0000 2017,RT @Madrugadao____: Qual maior torcida do Brasil? https://t.co/oJwVYPualA
Sat Aug 12 13:22:51 +0000 2017,RT @PERRIESOUL: as vezes eu só queria ser determinada igual o time de vôlei feminino do brasil https://t.co/rYl1w9bCFL
Sat Aug 12 13:22:51 +0000 2017,"RT @marisascruz: E quem Aplaude? A Esgotosfera, Mamadora d Nossos Impostos por 13A, Os msms q reclamavam d Censura n Reg.Militar q e… "
Sat Aug 12 13:22:52 +0000 2017,"RT @minc_rj: Cancela Farmácia Popular, Bolsas do CNPQ, asfixia Universidades; Temer alivia ruralistas em R$9 bi de dívidas, perd… "
Sat Aug 12 13:22:51 +0000 2017,hospedagem  site em BH criacao  sites  31 3773-8771 Hot sites Brasil  https://t.co/6OQZ685yZG  WBH077873 https://t.co/lnzF281vgx
Sat Aug 12 13:22:52 +0000 2017,"@SebastianA25 Le vi un año en Brasil, 2 en Inglaterra, veo a la selección brasileña y he visto unos 5 partidos suyos en China. Besitos."
Sat Aug 12 13:22:52 +0000 2017,RT @sensacionalista: Volta de Tribalistas e do menino do Acre faz brasileiro temer retorno de Los Hermanos https://t.co/DTq4fGgXq5
Sat Aug 12 13:22:52 +0000 2017,"Meus seguidores são de Brasil(56%),EUA(18%),Reino Unido(4%) https://t.co/LAYjeC7LdI https://t.co/WhaJiNw52y"
Sat Aug 12 13:22:52 +0000 2017,RT @marcodevargas: Alguém precisa ir lá buscar aquele Atlético que o Brasil aprendeu a admirar e respeitar. Urgente.
Sat Aug 12 13:22:53 +0000 2017,RT @zzezeh: BBC Brasil - 'Você compra remédio ou comida': as escolhas das famílias que vivem com um salário mínimo em SP https://t.co/s0rgD…
Sat Aug 12 13:22:53 +0000 2017,hah!   ❤️ https://t.co/nTElbXoOnD
Sat Aug 12 13:22:53 +0000 2017,RT @umvicente: MEU DEUS DO CÉU O BRASIL ESTÁ LOUCO DE PUBLICIDADE E PROPAGANDA https://t.co/7zLmJQ19mc
Sat Aug 12 13:22:53 +0000 2017,"En casa, brasileño que dejó libros codificados https://t.co/3emq5TMDle https://t.co/fpknNYTSrB"
Sat Aug 12 13:22:54 +0000 2017,#AindaTenhoEsperancaQue o temer vai cair :v
Sat Aug 12 13:22:55 +0000 2017,RT @CarlosBolsonaro: O MELHOR DISCURSO DE JAIR MESSIAS BOLSONARO! https://t.co/JI2bTa6wh0
Sat Aug 12 13:22:55 +0000 2017,RT @paixaofla22: Qual maior torcida do Brasil ?? https://t.co/AjrmvArhAx
Sat Aug 12 13:22:55 +0000 2017,@OrphanBlackBra O John disse q tem easter egg pro Brasil e pra Colombia e eu acho q o nosso pode ser a Cos e a Delp… https://t.co/jgEljnl5QZ
Sat Aug 12 13:22:56 +0000 2017,"RT @nunezarg15: Nuestras fronteras con Brasil y Colombia, deben ser custodiadas las 24 horas, sobre todo con Colombia, con las 7 bases grin…"
Sat Aug 12 13:22:56 +0000 2017,ÉS DO BRASIL O CLUBE MAIS BRASILEIRO
Sat Aug 12 13:22:56 +0000 2017,RT @Madrugadao____: Qual maior torcida do Brasil? https://t.co/oJwVYPualA
Sat Aug 12 13:22:56 +0000 2017,"Regular imprensa é intervenção do Estado nas mídias. Traduzindo: CENSURA, muito comum nos governos ditatoriais. Que… https://t.co/w4MsxQUU8m"
Sat Aug 12 13:22:58 +0000 2017,"RT @DataRacingOK: #CopaSudamericana: Octavos ⚽️🏆
#RACING - #Corinthians

- Miércoles 13/9 a las 21:45 en #Brasil
- Miércoles 20/9 a l… "
Sat Aug 12 13:22:58 +0000 2017,@jornalnacional É o cúmulo do absurdo. Vivemos em um país sem administração nenhuma tudo a Deus dará estamos jogado… https://t.co/7LNh0JKVsh
Sat Aug 12 13:22:59 +0000 2017,"RT @Que_derrota: Miga sua loka
O pombo da Europa transmite tanta doença quanto o do Brasil https://t.co/72pulsodwL"
Sat Aug 12 13:22:59 +0000 2017,A narrativa dos esquerdistas é de que isso foi causado no último ano. Esquecem da lama em que enfiaram o Brasil nos… https://t.co/aOkrxLCJ9I
Sat Aug 12 13:22:59 +0000 2017,RT @woodstock_59: Temer corta verba para tratamento da Aids e pacientes não conseguem mais fazer exames pelo SUS https://t.co/goau83oQqe
Sat Aug 12 13:23:00 +0000 2017,"E lá vamos nós, hoje tem aula de políticas de saúde no Brasil: Um século de luta pelo direito à… https://t.co/BJ8sTe1KM4"
Sat Aug 12 13:23:00 +0000 2017,Brasil vence a Venezuela y logra su título 31 en el Sudamericano de Voleibol https://t.co/wjEFyK8kLn
Sat Aug 12 13:23:00 +0000 2017,"RT @sincelouistan: "" o Louis vem para o Brasil""

Eu já tô chorando, porque sei que eu não vou https://t.co/pdMJc5HsYl"
Sat Aug 12 13:23:00 +0000 2017,RT @MichelCMCosta: @reis_against @bslvra Que também pode ser: mas vcs que trocaram Dilma por Temer que era vice semi-decorativo.
